Case_Type,統一編號,公司名稱,Cmpy_Address,代表人,資本額,核准設立日期
Establishment,69566017,心舍室內裝修設計有限公司,桃園市桃園區忠義里大業路一段59號10樓,潘姵樺,500000,1051226
Establishment,69566190,若森股份有限公司,桃園市桃園區大林里大明街５７巷１５號,林書羽,3000000,1051227
Establishment,69566277,錦鴻利投資有限公司,桃園市大園區三塊石36之3號,蔡清賢,8660000,1051227
Establishment,69566332,芳雄港式有限公司,桃園市桃園區北埔里中正路1467號1樓,呂建慧,1000000,1051227
Establishment,69566473,橡樹子有限公司,桃園市桃園區南華里中華路152號,陳虹廷,500000,1051227
Establishment,69566488,東樺建築塗裝有限公司,桃園市復興區三民里水管頭12之40號,陳東海,2000000,1051227
Establishment,69566570,欣林國際有限公司,桃園市龜山區龍華里萬壽路一段492號8樓之1,郭大維,200000,1051227
Establishment,69566656,瑞智投資有限公司,桃園市楊梅區金溪里長青西街67號1樓,彭瑞恩,5000000,1051227
Establishment,69566733,博雅生技企業有限公司,桃園市八德區大仁里桃鶯路南僑巷31弄16號七樓,詹政庭,1000000,1051227
Establishment,69566754,永岳生活事業有限公司,桃園市桃園區中寧里大興西路二段6號11樓之1,吳智穎,2000000,1051227
Establishment,69566760,大漢實業有限公司,桃園市平鎮區復旦里復旦路2段150巷185-6號,沈雨禾,5000000,1051227
Establishment,69566797,雅智食品有限公司,桃園市中壢區五福里五族街137號2樓,張菀芹,1000000,1051227
Establishment,69566826,昱同事業有限公司,桃園市桃園區汴洲里大有路933巷10號1樓,王瑀,300000,1051227
Establishment,69566831,威倉有限公司,桃園市中壢區中堅里中山東路三段４０５巷13弄12衖31號,鄒文玉,300000,1051227
Establishment,69567022,弘岳投資有限公司,桃園市平鎮區忠貞里中正三路141號六樓,梁永朝,1000000,1051227
Establishment,69567091,天璽國際興業有限公司,桃園市桃園區永安里埔新路161號,張睿志,2000000,1051227
Establishment,69567120,吉富開發建設有限公司,桃園市中壢區後寮里後興路一段90巷11號9樓,危挺山,6000000,1051227
Establishment,69567233,豐記貿易有限公司,桃園市桃園區大有路573號8樓之1 ,林峻佑,500000,1051227
Establishment,69567249,華恩有限公司,桃園市中壢區五興路36巷11號,余月華,500000,1051227
Establishment,69567254,洮禾實業有限公司,桃園市中壢區內厝里大享街468號六樓之3,劉梅英,2000000,1051227
Establishment,69567395,鑫業機電整合有限公司,桃園市桃園區大有里大有路506號四樓,王妤婕,1000000,1051227
Establishment,69567450,薆心有限公司,桃園市中壢區青埔九街36號,邱欣怡,300000,1051227
Establishment,69567515,寶喬實業有限公司,桃園市平鎮區湧安里26鄰湧安路52號一樓,江和橙,3000000,1051227
Establishment,69567629,承甄環球科技有限公司,桃園市桃園區中平里中平路77巷20號5樓之2,李裕承,5000000,1051227
Establishment,69567775,祥正工程有限公司,桃園市龜山區樂善里文青路179路九樓之5,陳鈺壬,50000,1051227
Establishment,69567819,華倫發展有限公司,桃園市龍潭區九龍里五福街261巷78號1樓,鄭誌倫,200000,1051228
Establishment,69567959,承達搬家貨運有限公司,桃園市中壢區新中北路846巷1弄37號,孔良禎,10000000,1051228
Establishment,69568015,振亦企業有限公司,桃園市新屋區頭洲里中山東路2段807號,范曉媛,1000000,1051228
Establishment,69568134,富旺廚具有限公司,桃園市桃園區三民里成功路2段193號,涂錦坤,1400000,1051228
Establishment,69568253,寸宇室內裝修設計工程有限公司,桃園市桃園區龍泉六街2巷136號,王惠芬,5000000,1051228
Establishment,69568269,克威科技有限公司,桃園市龜山區南美里南上路290巷42弄8號,蘇義峰,1000000,1051228
Establishment,69568438,上智工程有限公司,桃園市新屋區赤欄里中山西路二段237號1樓,賴季青,55000,1051228
Establishment,69568444,利通能源科技股份有限公司,桃園市桃園區天祥三街30號2樓,何義純,5000000,1051228
Establishment,69568459,新業鋒鋼業股份有限公司,桃園市觀音區大同里中山路二段997號,陳甄姍,10000000,1051228
Establishment,69568514,大華倉儲有限公司,桃園市中壢區興南里延平路372號6樓之5,盧美霞,20000,1051228
Establishment,69568535,福景第一綠能有限公司,桃園市桃園區同德六街89號13樓之3,劉英民,1000000,1051228
Establishment,69568562,峰源國際開發事業有限公司,桃園市中壢區延平路500號10樓之1,王暉源,300000,1051228
Establishment,69568583,彩飛視覺創意有限公司,桃園市桃園區樹仁三街15巷26號13樓,鄭凱文,200000,1051228
Establishment,69568747,東裕生技藥業有限公司,桃園市平鎮區義興里育英路53巷5號1樓,鄒東親,200000,1051228
Establishment,69568789,強勢材料有限公司,桃園市觀音區富源里公園二街49號1樓,林艾蓉,3000000,1051229
Establishment,69568824,佑能科技有限公司,桃園市蘆竹區三德街15巷14弄21號,蔡金進,20000000,1051228
Establishment,69568839,和夆資安有限公司,桃園市中壢區富村街30巷9號11樓,游麗玉,1000000,1051229
Establishment,69568958,旭亨資訊有限公司,桃園市中壢區文化里吉林二路43巷41號,翁玉華,1000000,1051229
Establishment,69569078,優然假期旅行社有限公司,桃園市平鎮區北勢里和平路132號1樓,劉漢文,6000000,1051229
Establishment,69569295,明鑫資訊有限公司,桃園市中壢區中山路212號3樓,徐明亮,100000,1051229
Establishment,69569680,金魚數位影音娛樂有限公司,桃園市中壢區大勇二街15號,李冠宏,100000,1051229
Establishment,69569719,晶淇行銷有限公司,桃園市龜山區新路里自強西路377號一樓,蔡晴淇,650000,1051229
Establishment,69569751,全泓營造有限公司,桃園市桃園區大興里春日路1155號九樓之7,徐立芸,3000000,1051229
Establishment,69569767,有馨國際有限公司,桃園市楊梅區光華里新興街107巷43號,陳容蓁,1000000,1051229
Establishment,69569942,平安生物科技有限公司,桃園市桃園區南華里南海街28號4樓,葉子其,500000,1051229
Establishment,69570080,緯輝健身中心有限公司,桃園市大園區三民路二段６０６號1樓,林俊緯,20000,1051229
Establishment,69570173,八方開發投資有限公司,桃園市楊梅區裕成里光裕北街55號一樓,蔡建東,1000000,1051229
Establishment,69570363,燒鳥串道餐飲有限公司,桃園市中壢區普仁里三和二街12號1樓、14號1樓,王秀晴,1000000,1051229
Establishment,69570379,竑碩交通有限公司,桃園市平鎮區高雙里長安路3巷31號1樓,戴秉竑,4500000,1051229
Establishment,69570510,組合實業有限公司,桃園市中壢區明德里惠州街65號1樓,黃琮駿,500000,1051229
Establishment,69570526,碁達應用科技股份有限公司,桃園市龍潭區工二路1段202號,李宇康,10000000,1051229
Establishment,69570552,毅士立研發設計有限公司,桃園市平鎮區廣興里廣明路69號8樓之5,張雅君,500000,1051229
Establishment,69570650,和曼有限公司,桃園市中壢區延平路500號10樓之4,黃意萍,800000,1051229
Establishment,69570666,東連有限公司,桃園市蘆竹區大竹里大新五街40號1樓,陳源祥,300000,1051229
Establishment,69570693,新嶄工程股份有限公司,桃園市桃園區三民路一段116巷18弄17號,蕭頌義,400000,1051229
Establishment,69570791,方聖實業有限公司,桃園市蘆竹區中福里龍壽街一段261巷1號1樓,陳秋文,2500000,1051230
Establishment,69570949,安奇盛投資有限公司,桃園市桃園區中泰里宏昌六街283號2樓,沈俊傑,1000000,1051230
Establishment,69570954,順盛投資有限公司,桃園市桃園區中泰里宏昌六街283號1樓,吳明彥,1000000,1051230
Establishment,69571047,群鷹環保科技有限公司,桃園市平鎮區廣達里廣平街57號2樓,鍾立群,1000000,1051230
Establishment,69571172,新之界企業有限公司,桃園市龍潭區中山里華南路一段102號3樓,余東龍,100000,1051230
Establishment,69571258,格致國際有限公司,桃園市中壢區中北路2段119號3樓之2,鄭名道,1000000,1051230
Establishment,69571264,羿鈦工程有限公司,桃園市大園區南港里環區東路158之7號2樓,趙金花,2000000,1051230
Establishment,69571454,東宏誠業有限公司,桃園市桃園區新埔里經國路437號1樓,蔡東珊,3000000,1051230
Establishment,69571460,中圳工程有限公司,桃園市蘆竹區山外路29號,黃成文,1000000,1051230
Establishment,69571546,賀威針織有限公司,桃園市觀音區崙坪里忠愛路三段80之11號,盧振鋒,2000000,1051230
Establishment,69571715,大任有限公司,桃園市楊梅區青山里青山一街251號1樓,范哲銘,3000000,1051230
Establishment,69571721,政洋有限公司,桃園市中壢區三民里環西路二段55號,鄭瑞洋,510000,1051230
Establishment,69571790,傑克寶企業有限公司,桃園市平鎮區新勢里新榮路7巷18弄6號,林子捷,310000,1051230
Change,68979,立輝企業股份有限公司,臺北市北投區立德路120巷25號1樓,高玲美,10000000,1051229
Change,69725,白石企業股份有限公司,基隆市暖暖區源遠路152巷21號,陳李月霞,8000000,1051228
Change,145976,聯成航業股份有限公司,高雄市苓雅區四維四路167號8樓,王顏林,28000000,1051220
Change,197192,建豐通運報關股份有限公司,基隆市仁愛區忠一路15號12樓,蕭文淵,1000000,1051205
Change,242627,國豐公證有限公司,高雄市苓雅區海邊路42號9樓之4,賈允鋼,3000000,1051227
Change,389608,新裕發汽車貨運股份有限公司,基隆市中山區協和里文化路102號2樓,吳文彬,10000000,1051230
Change,410406,台明汽車貨運股份有限公司,高雄市鳳山區鳳甲路353號,戴文慶,35000000,1051206
Change,657619,旗豐船務代理股份有限公司,高雄市苓雅區海邊路65號8樓之1,莊吉雄,25000000,1051223
Change,693848,天翼企業股份有限公司,基隆市中正區中正路398號1樓,張金益,6000000,1051201
Change,694305,永泰興報關股份有限公司,基隆市中正區義二路72號7樓,周桐堯,2000000,1051216
Change,712970,福欣貨櫃運輸股份有限公司,高雄市前鎮區和清街1號1樓,盧欣震,29000000,1051222
Change,819678,安宏通運股份有限公司,臺中市沙鹿區竹林里中山路紅竹巷10之4號,阮聰宏,12500000,1051227
Change,1075181,五和防音技術工程顧問股份有限公司,臺北市中正區博愛路9號6樓之1,郭裕文,14000000,1051201
Change,1125226,輝達印刷材料有限公司,臺北市士林區福國路95號3樓之8,施淑鳳,5000000,1051220
Change,1176548,世塑有限公司,臺北市松山區南京東路5段50號7樓,楊瑞鏈,24000000,1051221
Change,1181444,城堡國際股份有限公司,臺北市中山區錦州街46號10樓之1,許重明,15000000,1051227
Change,1193672,全紘實業股份有限公司,臺北市大安區復興南路1段103號12樓之3,邱明輝,9200000,1051206
Change,1456077,康定股份有限公司,臺北市南港區園區街3號9樓之1,郭義松,43000000,1051222
Change,1506371,中太科技股份有限公司,臺北市內湖區陽光街345巷5號2樓之1,李慶賢,13000000,1051205
Change,1506739,大輿股份有限公司,桃園市大溪區仁和路1段175號,王秀敏,41666700,1051201
Change,1513350,方面實業股份有限公司,臺北市南港區忠孝東路6段21號11樓,林宗福,54000000,1051209
Change,1514219,歐坊設計工程有限公司,臺北市內湖區洲子街151號1樓,鄧光明,54000000,1051223
Change,1515884,整隆企業股份有限公司,新北市汐止區大同路1段292巷1號1樓,李章明,20000000,1051228
Change,1517102,旭然國際股份有限公司,雲林縣斗六市科工一路5號,吳玲美,352280000,1051202
Change,1682910,遠盈企業有限公司,臺北市文山區興隆路2段281號7樓,林銘哲,5000000,1051220
Change,1866353,新泰廠塑膠有限公司,新北市鶯歌區德昌街164號,羅淑華,1000000,1051215
Change,1976648,裕泰電線電纜有限公司,新北市林口區粉寮路2段458之2號,許博凱,57600000,1051205
Change,1979547,山裕電機有限公司,臺北市大同區寧夏路128號,古光彥,6000000,1051222
Change,1980805,龍治工業股份有限公司,新北市三重區中正北路315巷6弄28號,王義芳,5000000,1051228
Change,1985288,泰樺家具股份有限公司,彰化縣埔鹽鄉角樹村員鹿路一段180號,陳朝根,37600000,1051220
Change,1988243,高隆工程有限公司,新北市新莊區福壽街202巷11號1樓,高簡阿柑,10000000,1051216
Change,1990120,東南油壓股份有限公司,新北市八里區中山路2段96號,賴正棋,30000000,1051201
Change,2086947,天強企業股份有限公司,新北市樹林區三龍街24巷2號,梁錦宏,29500000,1051219
Change,2087122,峻祥金屬工業股份有限公司,新北市五股區中興路1段1巷12弄8號1樓,李林美雲,20000000,1051202
Change,2088678,元亨鋼模有限公司,新北市新莊區福營路125巷11號,張源麟,1000000,1051213
Change,2353887,超級科技圖書股份有限公司,臺北市大安區羅斯福路4段119巷26號1樓,梁富生,3000000,1051214
Change,2421061,鉅享空調有限公司,宜蘭縣宜蘭市文化里宜中路228號6樓之3,張小玉,20000000,1051216
Change,2626959,勝傑包裝企業有限公司,桃園市八德區廣隆里廣隆街191巷21號1樓,曹常財,4000000,1051206
Change,2634682,超秦企業股份有限公司,桃園市桃園區永安路1063號,卓元裕,222200000,1051213
Change,2999388,環亞珠寶銀樓有限公司,臺中市北區頂厝里進化北路317號11樓之16,陳裔紘,1000000,1051213
Change,3027806,大信船務代理股份有限公司,臺北市中山區南京東路2段71號8樓,林宏年,10000000,1051230
Change,3042102,大統海運股份有限公司,臺北市中山區南京東路2段71號8樓,林宏年,72900000,1051216
Change,3052706,大豐水泥製品股份有限公司,臺北市信義區信義路5段150巷315弄2號2樓,周賢清,110000000,1051206
Change,3077208,中國信託商業銀行股份有限公司,臺北市南港區經貿二路166、168、170、186、188號,童兆勤,1.29821E+11,1051227
Change,3079803,台灣龍燈股份有限公司,臺北市大同區承德路2段81號3樓,羅昌炎,70000000,1051220
Change,3086001,中國電器股份有限公司,臺北市中正區忠孝東路2段9號,周麗真,3984391860,1051230
